FL_DATE,CRS_DEP_TIME,OP_UNIQUE_CARRIER,DEST,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa,Flight_Status,Flight_Status_Binary
2023-11-08,07:00:00,OO,SFO,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:00:00,WN,HNL,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:00:00,AS,AUS,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:05:00,WN,DEN,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:06:00,F9,PHX,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:09:00,UA,IAD,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:10:00,HA,OGG,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:10:00,WN,AUS,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:15:00,DL,SEA,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:15:00,AA,DFW,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:20:00,WN,MDW,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:25:00,AS,OGG,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:30:00,WN,SJC,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:30:00,WN,SMF,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:30:00,AA,CLT,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:30:00,DL,ATL,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:40:00,WN,PHX,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:45:00,UA,SFO,360,0,0,10.0,13.9,12.2,30.08,On-Time,0
2023-11-08,07:55:00,WN,LAS,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,07:55:00,WN,OAK,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,07:55:00,F9,DFW,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:00:00,AS,IAD,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:00:00,AS,EWR,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:05:00,WN,BNA,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:05:00,UA,IAD,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:15:00,AA,DFW,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:20:00,WN,HOU,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:27:00,F9,LAS,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:30:00,WN,PHX,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:30:00,WN,ABQ,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:30:00,UA,IAH,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:40:00,AS,TPA,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:40:00,HA,HNL,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:50:00,WN,LAS,60,4,0,10.0,16.1,12.8,30.1,On-Time,0
2023-11-08,08:55:00,WN,SFO,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,08:56:00,OO,FAT,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:00:00,NK,OAK,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:00:00,WN,SJC,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:00:00,WN,MCI,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:00:00,WN,SMF,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:05:00,OO,SMF,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:15:00,UA,DEN,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:15:00,AS,JFK,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:22:00,AA,PHL,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:23:00,OO,SJC,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:25:00,WN,OAK,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:25:00,WN,DEN,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:35:00,WN,LAS,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:45:00,AS,BOS,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:45:00,WN,TUS,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:50:00,WN,DAL,360,0,0,10.0,18.3,13.3,30.11,On-Time,0
2023-11-08,09:55:00,AS,HNL,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:00:00,WN,PHX,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:00:00,WN,SAT,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:00:00,OO,STS,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:00:00,AA,PHX,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:05:00,WN,SLC,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:11:00,AA,DFW,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:15:00,DL,SLC,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:17:00,UA,IAH,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:25:00,UA,SFO,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:30:00,WN,SMF,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:30:00,WN,SJC,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:35:00,WN,ELP,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:38:00,OO,LAX,330,5,0,10.0,20.0,12.8,30.1,Delayed,1
2023-11-08,10:40:00,AS,FLL,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:41:00,OO,LAS,330,5,0,10.0,20.0,12.8,30.1,Delayed,1
2023-11-08,10:45:00,OO,SEA,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:47:00,UA,ORD,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:50:00,WN,AUS,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:51:00,AA,DFW,330,5,0,10.0,20.0,12.8,30.1,On-Time,0
2023-11-08,10:54:00,B6,BOS,280,7,0,10.0,20.0,12.8,30.07,Delayed,1
2023-11-08,10:55:00,WN,OAK,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,10:55:00,AS,KOA,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,10:59:00,AS,MCO,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:05:00,WN,SFO,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:12:00,DL,SEA,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:18:00,DL,ATL,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:20:00,WN,PHX,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:25:00,UA,DEN,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:25:00,WN,DEN,280,7,0,10.0,20.0,12.8,30.07,Delayed,1
2023-11-08,11:25:00,WN,LAS,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:45:00,AS,SEA,280,7,0,10.0,20.0,12.8,30.07,Delayed,1
2023-11-08,11:45:00,OO,SFO,280,7,0,10.0,20.0,12.8,30.07,On-Time,0
2023-11-08,11:55:00,WN,MSY,280,8,0,10.0,20.6,12.8,30.03,Delayed,1
2023-11-08,12:00:00,B6,JFK,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:00:00,UA,EWR,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:00:00,WN,SMF,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:00:00,AA,CLT,280,8,0,10.0,20.6,12.8,30.03,Delayed,1
2023-11-08,12:00:00,WN,SJC,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:03:00,DL,MSP,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:05:00,WN,MDW,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:05:00,OO,LAX,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:08:00,UA,IAH,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:10:00,WN,OAK,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:14:00,NK,SJC,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:20:00,DL,DTW,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:38:00,AA,DFW,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:40:00,WN,RNO,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:42:00,F9,DFW,280,8,0,10.0,20.6,12.8,30.03,Delayed,1
2023-11-08,12:45:00,WN,LAS,280,8,0,10.0,20.6,12.8,30.03,On-Time,0
2023-11-08,12:53:00,UA,DEN,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,12:56:00,F9,LAS,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,12:57:00,OO,MRY,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,12:58:00,AS,PDX,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:00:00,WN,SMF,310,9,0,10.0,20.6,12.8,30.01,Delayed,1
2023-11-08,13:00:00,WN,SJC,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:00:00,AA,PHX,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:05:00,WN,HNL,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:05:00,UA,IAD,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:10:00,WN,STL,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:10:00,DL,SLC,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:20:00,DL,JFK,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:25:00,UA,IAH,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:45:00,AA,CLT,310,9,0,10.0,20.6,12.8,30.01,Delayed,1
2023-11-08,13:45:00,AS,SEA,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:45:00,DL,SEA,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:45:00,UA,SFO,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:50:00,OO,BOI,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:50:00,WN,PHX,310,9,0,10.0,20.6,12.8,30.01,On-Time,0
2023-11-08,13:55:00,OO,SFO,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:00:00,WN,SJC,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:00:00,WN,SMF,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:03:00,AA,DFW,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:07:00,DL,ATL,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:10:00,WN,SFO,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:10:00,UA,ORD,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:10:00,WN,AUS,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:29:00,F9,PHX,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:34:00,UA,DEN,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:35:00,OO,SMF,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:40:00,WN,DEN,310,9,0,10.0,20.0,12.2,30.0,On-Time,0
2023-11-08,14:46:00,AA,DFW,310,9,0,10.0,20.0,12.2,30.0,Delayed,1
2023-11-08,14:57:00,DL,MSP,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:00:00,WN,SMF,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:00:00,OO,SJC,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:00:00,WN,SJC,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:00:00,DL,SEA,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:05:00,WN,DAL,310,10,0,10.0,20.0,13.9,30.0,Delayed,1
2023-11-08,15:05:00,AS,PDX,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:10:00,WN,OAK,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:15:00,OO,SFO,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:15:00,OO,EUG,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:20:00,WN,LAS,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:40:00,WN,PHX,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:40:00,UA,IAH,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:45:00,AS,SEA,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,15:47:00,UA,SFO,310,10,0,10.0,20.0,13.9,30.0,On-Time,0
2023-11-08,16:00:00,WN,SJC,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:00:00,WN,SMF,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:05:00,UA,DEN,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:10:00,WN,LAS,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:20:00,WN,SAT,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:23:00,OO,SFO,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:35:00,AA,PHX,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:40:00,WN,OAK,320,7,0,10.0,20.6,13.9,30.0,Delayed,1
2023-11-08,16:45:00,WN,PHX,320,7,0,10.0,20.6,13.9,30.0,Delayed,1
2023-11-08,16:45:00,WN,DEN,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:46:00,AA,DFW,320,7,0,10.0,20.6,13.9,30.0,On-Time,0
2023-11-08,16:55:00,NK,LAS,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:00:00,WN,SJC,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:00:00,WN,SMF,320,7,0,10.0,20.0,9.4,30.0,Delayed,1
2023-11-08,17:05:00,WN,BWI,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:13:00,OO,FAT,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:20:00,WN,LAS,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:25:00,DL,SLC,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:35:00,AS,SEA,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:40:00,WN,BNA,320,7,0,10.0,20.0,9.4,30.0,On-Time,0
2023-11-08,17:54:00,UA,SFO,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,17:55:00,WN,HOU,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:00:00,WN,MCI,80,3,0,10.0,18.9,8.9,30.02,Delayed,1
2023-11-08,18:05:00,OO,LAX,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:05:00,WN,DAL,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:15:00,WN,DEN,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:15:00,WN,SFO,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:20:00,AS,PDX,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:30:00,WN,SMF,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:30:00,WN,SJC,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:35:00,OO,SFO,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:45:00,UA,DEN,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:45:00,WN,PHX,80,3,0,10.0,18.9,8.9,30.02,On-Time,0
2023-11-08,18:50:00,WN,OAK,80,3,0,10.0,18.9,8.9,30.02,Delayed,1
2023-11-08,18:55:00,WN,LAS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,18:55:00,F9,DEN,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,18:55:00,OO,BOI,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:00:00,DL,SLC,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:00:00,WN,MDW,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:06:00,NK,LAS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:15:00,OO,SJC,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:15:00,WN,TUS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:20:00,AS,GEG,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:25:00,OO,STS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:25:00,AA,PHX,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:40:00,UA,SFO,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:40:00,WN,LAS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:45:00,WN,AUS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:50:00,WN,OAK,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:50:00,OO,LAS,60,5,0,10.0,17.8,8.3,30.03,On-Time,0
2023-11-08,19:55:00,OO,SMF,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,19:55:00,AS,SEA,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,19:55:00,DL,SEA,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,19:55:00,WN,ABQ,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:00:00,WN,SJC,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:00:00,WN,SMF,360,0,0,10.0,17.2,8.3,30.03,Delayed,1
2023-11-08,20:03:00,B6,BOS,360,0,0,10.0,17.2,8.3,30.03,Delayed,1
2023-11-08,20:15:00,NK,LAS,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:25:00,WN,LAS,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:25:00,WN,SFO,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:40:00,WN,PHX,360,0,0,10.0,17.2,8.3,30.03,Delayed,1
2023-11-08,20:45:00,WN,DEN,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:50:00,OO,LAX,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,20:50:00,WN,OAK,360,0,0,10.0,17.2,8.3,30.03,On-Time,0
2023-11-08,21:02:00,OO,FAT,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:10:00,AS,PDX,60,3,0,10.0,15.0,8.9,30.04,Delayed,1
2023-11-08,21:15:00,B6,JFK,60,3,0,10.0,15.0,8.9,30.04,Delayed,1
2023-11-08,21:16:00,B6,FLL,60,3,0,10.0,15.0,8.9,30.04,Delayed,1
2023-11-08,21:24:00,UA,IAD,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:25:00,WN,RNO,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:28:00,AA,CLT,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:35:00,WN,PHX,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:45:00,DL,ATL,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,21:45:00,DL,JFK,60,3,0,10.0,15.0,8.9,30.04,On-Time,0
2023-11-08,22:00:00,AA,PHL,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:00:00,WN,LAS,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:05:00,DL,BOS,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:15:00,DL,DTW,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:22:00,UA,EWR,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:30:00,UA,ORD,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:40:00,AS,JFK,360,0,0,10.0,15.0,8.3,30.05,On-Time,0
2023-11-08,22:52:00,AA,ORD,360,0,0,10.0,15.0,7.8,30.05,On-Time,0
2023-11-09,06:15:00,AA,PHL,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,OO,LAX,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,AS,SEA,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,OO,LAX,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,DL,SLC,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,UA,SFO,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,DL,MSP,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,AA,ORD,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:15:00,OO,PDX,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:16:00,AA,CLT,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:20:00,DL,JFK,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:20:00,AA,DFW,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:25:00,DL,ATL,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:25:00,F9,DEN,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:30:00,WN,SJC,360,0,0,10.0,8.3,0.6,30.06,Delayed,1
2023-11-09,06:30:00,WN,SMF,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:30:00,AA,PHX,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:30:00,WN,LAS,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:30:00,DL,DTW,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:35:00,WN,DAL,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:35:00,UA,EWR,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:38:00,NK,LAS,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:40:00,WN,OAK,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:40:00,WN,BWI,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:50:00,AA,MIA,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,06:50:00,UA,ORD,360,0,0,10.0,8.3,0.6,30.06,On-Time,0
2023-11-09,07:00:00,OO,SFO,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:00:00,AS,AUS,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:00:00,WN,HNL,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:05:00,WN,DEN,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:08:00,UA,DEN,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:09:00,UA,IAD,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:10:00,WN,AUS,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:10:00,HA,OGG,360,0,0,10.0,10.0,0.6,30.08,Delayed,1
2023-11-09,07:12:00,AS,LIH,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:15:00,AA,DFW,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:15:00,DL,SEA,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:20:00,WN,MDW,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:30:00,WN,SJC,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:30:00,AA,CLT,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:30:00,WN,SMF,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:30:00,DL,ATL,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:40:00,WN,PHX,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:45:00,UA,SFO,360,0,0,10.0,10.0,0.6,30.08,On-Time,0
2023-11-09,07:55:00,WN,OAK,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,07:55:00,WN,LAS,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:00:00,AS,IAD,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:00:00,AS,EWR,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:00:00,AS,SEA,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:05:00,WN,BNA,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:05:00,UA,IAD,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:07:00,G4,PVU,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
2023-11-09,08:15:00,AA,DFW,360,0,0,10.0,15.6,1.1,30.1,On-Time,0
