FL_DATE,CRS_DEP_TIME,DEP_TIME,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,DEST,DEP_DEL15,CANCELLED,CANCELLATION_CODE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,temperature_c,dewpoint_c,altimeter_hpa
2024-08-13,19:50:00,19:44:00,WN,757,PHX,0,0,,0,0,0,0,0,290.0,4.0,0.0,10.0,22.8,18.9,29.92
2024-08-13,19:55:00,19:48:00,AS,1145,GEG,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:00:00,20:09:00,WN,2900,SJC,0,0,,0,0,11,0,9,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:00:00,19:58:00,WN,4446,SMF,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:05:00,20:20:00,WN,768,LAS,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:20:00,22:54:00,F9,3168,PHX,0,0,,0,0,0,0,144,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:21:00,20:35:00,OO,3371,STS,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:23:00,20:19:00,B6,2120,BOS,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:25:00,20:21:00,OO,3472,FAT,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:30:00,20:25:00,WN,2870,OAK,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:32:00,21:59:00,OO,3392,MRY,0,0,,0,0,0,0,87,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:39:00,20:31:00,OO,5636,LAX,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:40:00,20:30:00,B6,1190,JFK,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:41:00,21:00:00,UA,427,EWR,0,0,,16,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:44:00,20:34:00,OO,3486,SBP,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:50:00,20:49:00,AS,1199,SEA,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:50:00,20:38:00,AS,1121,PDX,0,0,,0,0,0,0,0,290.0,3.0,0.0,10.0,22.8,18.9,29.94
2024-08-13,20:55:00,20:46:00,AS,717,SFO,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,20:55:00,20:47:00,OO,3459,SJC,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,20:55:00,20:48:00,OO,3349,SMF,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:00:00,21:28:00,AS,579,BOS,0,0,,18,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:10:00,21:05:00,AA,2837,CLT,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:24:00,21:14:00,UA,2129,IAD,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:40:00,21:37:00,NK,2987,ATL,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:40:00,21:30:00,B6,30,FLL,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:50:00,21:48:00,DL,845,JFK,0,0,,0,0,0,0,0,300.0,4.0,0.0,10.0,22.2,18.9,29.94
2024-08-13,21:57:00,21:53:00,AS,560,MCO,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:04:00,08:54:00,AA,2968,MIA,0,0,,638,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:05:00,22:04:00,DL,764,DTW,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:10:00,22:12:00,UA,1827,EWR,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:10:00,22:03:00,AA,2107,CLT,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:15:00,22:06:00,DL,704,BOS,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:29:00,22:19:00,UA,2674,ORD,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:30:00,22:27:00,DL,819,ATL,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:36:00,22:31:00,AA,2051,PHL,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:40:00,22:32:00,AS,36,JFK,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-13,22:45:00,22:37:00,AA,2065,ORD,0,0,,0,0,0,0,0,300.0,3.0,0.0,10.0,21.7,18.9,29.94
2024-08-14,06:15:00,06:15:00,OO,3743,LAX,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:15:00,06:13:00,AA,1055,DFW,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:15:00,06:24:00,DL,729,ATL,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:15:00,06:01:00,AS,1245,SEA,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:15:00,06:06:00,NK,2922,SLC,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:15:00,06:23:00,DL,2134,MSP,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:16:00,06:11:00,UA,1986,SFO,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:19:00,06:15:00,AA,489,ORD,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:20:00,06:15:00,AA,1514,PHL,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:20:00,06:10:00,OO,3301,SFO,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:20:00,06:18:00,UA,1502,ORD,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:25:00,06:20:00,AA,625,PHX,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:25:00,06:32:00,DL,1117,SLC,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:30:00,06:34:00,WN,2954,BWI,0,0,,0,0,59,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:30:00,06:27:00,WN,4660,SJC,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:30:00,06:24:00,WN,4124,SMF,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:32:00,06:29:00,DL,367,JFK,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:35:00,06:27:00,OO,4723,LAX,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:35:00,06:30:00,WN,2807,BNA,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:40:00,06:38:00,WN,957,PHX,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:45:00,06:36:00,AS,1177,PDX,0,0,,0,0,0,0,0,200.0,4.0,0.0,9.0,22.2,18.3,29.97
2024-08-14,06:55:00,06:56:00,DL,754,DTW,0,0,,0,0,15,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:00:00,06:57:00,UA,1107,SFO,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:00:00,06:56:00,UA,639,DEN,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:00:00,06:57:00,AS,282,EWR,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:00:00,06:52:00,AS,1265,SEA,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:05:00,07:13:00,HA,57,OGG,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:10:00,07:12:00,UA,327,EWR,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:10:00,07:09:00,WN,1161,HOU,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:10:00,07:06:00,WN,1722,LAS,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:15:00,07:15:00,DL,762,ATL,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:15:00,07:09:00,AA,1651,CLT,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:18:00,07:16:00,AA,2535,DFW,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:30:00,07:23:00,WN,1080,SJC,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:30:00,07:26:00,WN,3653,SMF,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:33:00,07:18:00,DL,2530,SEA,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:35:00,07:34:00,WN,512,AUS,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:45:00,07:48:00,UA,2472,IAH,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:45:00,07:40:00,OO,3316,STS,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,07:45:00,07:45:00,WN,1959,DEN,0,0,,0,0,0,0,0,,3.0,0.0,10.0,22.2,18.3,29.99
2024-08-14,08:00:00,07:55:00,OO,3488,SLC,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:00:00,07:55:00,WN,1308,OAK,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:00:00,07:53:00,AS,1154,SEA,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:01:00,07:54:00,OO,3359,SJC,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:10:00,08:06:00,WN,3903,DAL,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:16:00,08:08:00,OO,3302,SFO,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:18:00,08:08:00,NK,1497,SJC,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:18:00,08:12:00,OO,3368,SMF,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:22:00,08:19:00,NK,959,IAH,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:25:00,08:26:00,WN,3370,LAS,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:25:00,08:18:00,AA,1272,DFW,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:30:00,08:31:00,WN,4389,STL,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:30:00,08:24:00,UA,2476,DEN,0,0,,0,0,0,0,0,,5.0,0.0,9.0,22.8,18.3,30.0
2024-08-14,08:35:00,08:26:00,AS,390,BOS,0,0,,0,0,0,0,0,,6.0,0.0,8.0,23.3,18.9,30.01
2024-08-14,08:40:00,08:39:00,UA,2081,IAD,0,0,,0,0,0,0,0,,6.0,0.0,8.0,23.3,18.9,30.01
2024-08-14,08:45:00,08:48:00,WN,734,MDW,0,0,,0,0,0,0,0,,6.0,0.0,8.0,23.3,18.9,30.01
2024-08-14,08:50:00,08:55:00,OO,3464,BOI,0,0,,0,0,0,0,0,,6.0,0.0,8.0,23.3,18.9,30.01
2024-08-14,08:55:00,08:52:00,AS,24,JFK,0,0,,0,0,15,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:49:00,OO,3479,BZN,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:58:00,WN,4087,SMF,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:53:00,WN,399,SJC,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:54:00,AS,354,ATL,0,0,,0,0,15,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:52:00,AA,2758,PHL,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:00:00,08:55:00,AS,432,TPA,0,0,,0,0,50,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:07:00,08:56:00,F9,1339,SJC,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:10:00,09:06:00,WN,4292,HNL,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:15:00,09:14:00,WN,3658,PHX,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:20:00,09:18:00,WN,3736,SFO,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:23:00,09:22:00,AA,2006,PHX,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:23:00,09:19:00,AS,320,MCO,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:35:00,09:35:00,WN,1088,LAS,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:35:00,09:46:00,HA,15,HNL,0,0,,25,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:45:00,09:40:00,WN,4497,OAK,0,0,,0,0,0,0,0,210.0,6.0,0.0,7.0,23.3,18.9,30.01
2024-08-14,09:54:00,10:08:00,AS,895,HNL,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:00:00,09:50:00,OO,3340,FAT,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:00:00,09:50:00,AS,1073,PDX,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:02:00,09:57:00,AA,2816,DFW,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:05:00,10:04:00,WN,1251,SLC,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:06:00,09:58:00,DL,1177,SLC,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:17:00,10:10:00,AS,530,AUS,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:18:00,10:13:00,UA,1478,IAH,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:20:00,10:15:00,WN,2982,DAL,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:25:00,10:20:00,NK,1476,SMF,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:30:00,10:25:00,WN,3726,SJC,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:30:00,10:30:00,WN,249,SMF,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:35:00,10:31:00,AS,322,IAD,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:35:00,10:32:00,WN,4395,DEN,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:39:00,10:33:00,AS,829,OGG,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:45:00,10:37:00,UA,1336,SFO,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:45:00,10:31:00,OO,3663,LAS,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:45:00,10:37:00,AS,1259,SEA,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:49:00,10:44:00,UA,714,ORD,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:50:00,10:31:00,B6,190,JFK,0,0,,0,0,0,0,0,210.0,7.0,0.0,6.0,23.9,18.9,30.01
2024-08-14,10:55:00,10:51:00,WN,3008,AUS,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:00:00,10:53:00,OO,5249,LAX,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:00:00,11:13:00,DL,725,ATL,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:00:00,11:26:00,AA,2034,DFW,0,0,,0,0,0,7,12,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:01:00,10:46:00,F9,3381,SFO,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:05:00,11:16:00,WN,3536,LAS,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:05:00,10:59:00,WN,2502,PHX,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:06:00,11:10:00,OO,4001,LAX,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:10:00,11:14:00,DL,2508,SEA,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:20:00,11:14:00,OO,3434,SFO,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:27:00,11:41:00,AA,2343,ORD,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:29:00,11:39:00,AA,1645,CLT,0,0,,1,0,6,0,9,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:30:00,11:26:00,B6,1320,BOS,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:30:00,11:23:00,UA,264,DEN,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:30:00,11:48:00,WN,330,MCI,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:31:00,11:47:00,DL,492,DTW,0,0,,0,0,16,0,14,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:35:00,11:29:00,WN,3114,OAK,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:36:00,12:18:00,AS,899,KOA,0,0,,0,0,0,0,42,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:40:00,11:40:00,WN,172,BWI,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:40:00,11:40:00,WN,1550,MDW,0,0,,0,0,0,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:50:00,11:54:00,DL,2121,MSP,0,0,,0,0,26,0,0,,6.0,0.0,10.0,25.0,18.9,30.01
2024-08-14,11:55:00,12:01:00,NK,307,BWI,0,0,,0,0,15,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,11:59:00,11:52:00,UA,1640,IAH,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:00:00,11:59:00,WN,1987,SJC,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:00:00,11:59:00,WN,1468,SMF,0,0,,0,0,21,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:02:00,11:52:00,OO,3466,SBP,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:05:00,11:59:00,WN,2015,SFO,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:10:00,12:06:00,UA,349,ORD,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:20:00,12:16:00,WN,3412,LAS,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:30:00,12:35:00,WN,2076,PHX,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:30:00,12:39:00,UA,1374,DEN,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:33:00,12:27:00,F9,4990,DEN,0,0,,0,0,22,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:34:00,12:51:00,DL,731,ATL,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:36:00,12:30:00,AA,456,PHX,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:37:00,12:34:00,AA,2036,DFW,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:40:00,12:40:00,WN,2835,DEN,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:45:00,12:39:00,NK,1499,LAS,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:46:00,13:00:00,AA,598,CLT,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:50:00,13:00:00,WN,956,RNO,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:51:00,13:16:00,DL,683,JFK,0,0,,0,0,0,0,0,200.0,8.0,0.0,10.0,25.6,18.9,30.0
2024-08-14,12:52:00,12:55:00,OO,3429,SJC,0,0,,0,0,14,0,3,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,12:55:00,12:50:00,AS,1137,SEA,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,12:55:00,12:55:00,UA,2221,IAD,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:00:00,13:32:00,WN,661,OAK,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:00:00,12:54:00,WN,909,BNA,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:00:00,12:52:00,AS,672,SFO,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:03:00,13:00:00,UA,1041,EWR,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:05:00,12:58:00,WN,687,TUS,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:13:00,13:24:00,DL,2529,MSP,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:16:00,13:12:00,AA,2055,ORD,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:21:00,13:28:00,OO,3346,MRY,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:23:00,13:14:00,OO,3439,SMF,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:25:00,13:42:00,WN,1762,DAL,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:25:00,13:12:00,UA,1888,SFO,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:25:00,13:43:00,WN,6803,MDW,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:25:00,13:53:00,NK,358,PDX,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:27:00,13:44:00,DL,2533,SEA,0,0,,15,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:30:00,13:23:00,WN,2075,SAT,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:38:00,13:34:00,DL,1067,SLC,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:39:00,14:05:00,UA,2170,IAH,0,0,,0,0,0,0,23,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:50:00,13:50:00,WN,2012,STL,0,0,,0,0,0,0,0,220.0,8.0,21.0,10.0,25.0,18.3,29.99
2024-08-14,13:56:00,13:53:00,OO,3416,EUG,0,0,,0,0,0,0,0,200.0,8.0,23.0,10.0,25.6,18.9,29.98
2024-08-14,13:56:00,13:58:00,DL,894,ATL,0,0,,0,0,0,0,0,200.0,8.0,23.0,10.0,25.6,18.9,29.98
2024-08-14,14:00:00,14:02:00,WN,210,SMF,0,0,,0,0,0,0,0,200.0,8.0,23.0,10.0,25.6,18.9,29.98
